,id,genre
1448,2300,Comedy
1449,2300,Drama
1450,2300,Family
1451,2300,Fantasy
1452,12096,Action
1453,12096,Comedy
1454,12096,Crime
1455,12096,Mystery
1456,12096,Family
1457,10200,Drama
1458,10200,Science Fiction
1459,10200,Thriller
1460,8834,Action
1461,8834,Drama
1462,8834,Mystery
1463,8834,Thriller
1464,228150,War
1465,228150,Drama
1466,228150,Action
1467,6068,Action
1468,6068,Adventure
1469,6068,Comedy
1470,6068,Romance
1471,41515,Comedy
1472,41515,Family
1473,41515,Animation
1474,41515,Adventure
1475,9023,Western
1476,9023,Animation
1477,9023,Adventure
1478,9023,Comedy
1479,9023,Family
1480,38317,Comedy
1481,38317,Romance
1482,38317,Family
1483,2157,Adventure
1484,2157,Family
1485,2157,Science Fiction
1486,14462,Drama
1487,14462,Thriller
1488,14462,Mystery
1489,161795,Romance
1490,161795,Drama
1491,159824,Animation
1492,159824,Comedy
1493,159824,Family
1494,49948,Animation
1495,49948,Family
1496,49948,Music
1497,2135,Science Fiction
1498,2135,Adventure
1499,2135,Action
1500,9822,Action
1501,9822,Adventure
1502,9822,Family
1503,9822,Fantasy
1504,9705,Action
1505,9705,Crime
1506,9705,Thriller
1507,1656,Action
1508,1656,Adventure
1509,12159,Drama
1510,12159,Fantasy
1511,12159,Romance
1512,9678,Comedy
1513,9678,Fantasy
1514,9678,Romance
1515,4442,Adventure
1516,4442,Fantasy
1517,4442,Action
1518,4442,Comedy
1519,4442,Thriller
1520,75,Comedy
1521,75,Fantasy
1522,75,Science Fiction
1523,330770,Mystery
1524,330770,Drama
1525,330770,Horror
1526,9433,Action
1527,9433,Adventure
1528,9433,Drama
1529,19959,Action
1530,19959,Science Fiction
1531,19959,Thriller
1532,11973,Drama
1533,11973,Thriller
1534,11228,Action
1535,11228,Adventure
1536,11228,Thriller
1537,77951,Animation
1538,77951,Family
1539,77951,Adventure
1540,5491,Action
1541,5491,Science Fiction
1542,5491,War
1543,10715,Animation
1544,10715,Comedy
1545,10715,Family
1546,10197,Drama
1547,10197,Music
1548,10197,Romance
1549,9562,Action
1550,9562,Adventure
1551,9562,Science Fiction
1552,9922,Drama
1553,9922,Adventure
1554,9447,Adventure
1555,9447,Comedy
1556,9447,Drama
1557,9447,Family
1558,9447,Fantasy
1559,274854,Fantasy
1560,274854,Action
1561,274854,Adventure
1562,8870,Thriller
1563,8870,Action
1564,8870,Science Fiction
1565,9992,Adventure
1566,9992,Fantasy
1567,9992,Animation
1568,9992,Family
1569,36970,Documentary
1570,36970,Family
1571,10077,Thriller
1572,10077,Science Fiction
1573,10077,Adventure
1574,10077,Action
1575,76649,Action
1576,76649,Adventure
1577,76649,History
1578,76649,Romance
1579,76649,Drama
1580,293644,Comedy
1581,293644,Animation
1582,453,Drama
1583,453,Romance
1584,8587,Family
1585,8587,Animation
1586,8587,Drama
1587,72545,Adventure
1588,72545,Action
1589,72545,Science Fiction
1590,109451,Animation
1591,109451,Family
1592,109451,Comedy
1593,9533,Crime
1594,9533,Thriller
1595,9533,Horror
1596,2023,Western
1597,2023,Adventure
1598,71880,Comedy
1599,584,Action
1600,584,Crime
1601,584,Thriller
1602,309809,Adventure
1603,309809,Animation
1604,309809,Fantasy
1605,4858,Science Fiction
1606,4858,Thriller
1607,17711,Action
1608,17711,Adventure
1609,17711,Animation
1610,17711,Comedy
1611,17711,Family
1612,328111,Animation
1613,328111,Family
1614,8698,Fantasy
1615,8698,Action
1616,8698,Thriller
1617,8698,Science Fiction
1618,93456,Animation
1619,93456,Comedy
1620,93456,Family
1621,602,Action
1622,602,Adventure
1623,602,Science Fiction
1624,330,Adventure
1625,330,Action
1626,330,Science Fiction
1627,953,Family
1628,953,Animation
1629,9693,Drama
1630,9693,Action
1631,9693,Thriller
1632,9693,Science Fiction
1633,36657,Adventure
1634,36657,Action
1635,36657,Science Fiction
1636,8909,Action
1637,8909,Thriller
1638,8909,Crime
1639,9802,Action
1640,9802,Adventure
1641,9802,Thriller
1642,950,Animation
1643,950,Family
1644,950,Comedy
1645,950,Adventure
1646,1824,Comedy
1647,1824,Romance
1648,2976,Family
1649,2976,Comedy
1650,2976,Music
1651,2976,Romance
1652,11026,Horror
1653,11026,Mystery
1654,11026,Thriller
1655,332,Action
1656,332,Adventure
1657,332,Comedy
1658,332,Family
1659,75656,Thriller
1660,75656,Crime
1661,38365,Comedy
1662,594,Comedy
1663,594,Drama
1664,15189,Comedy
1665,15189,Family
1666,11678,Action
1667,11678,Adventure
1668,11678,Thriller
1669,6538,Comedy
1670,6538,Drama
1671,6538,History
1672,10555,Animation
1673,10555,Action
1674,10555,Comedy
1675,10555,Family
1676,1125,Drama
1677,4551,Comedy
1678,4551,Crime
1679,612,Drama
1680,612,Action
1681,612,History
1682,612,Thriller
1683,9567,Action
1684,9567,Drama
1685,9567,War
1686,37821,Action
1687,37821,Comedy
1688,37821,Thriller
1689,37821,Romance
1690,203801,Comedy
1691,203801,Action
1692,203801,Adventure
1693,2539,Comedy
1694,9297,Animation
1695,9297,Comedy
1696,9297,Family
1697,9297,Fantasy
1698,3172,Action
1699,3172,Comedy
1700,3172,Crime
1701,3172,Romance
1702,6520,Action
1703,6520,Adventure
1704,6520,Drama
1705,6520,Romance
1706,1439,Drama
1707,1439,History
1708,1439,Romance
1709,37958,Fantasy
1710,37958,Action
1711,37958,Drama
1712,2026,Mystery
1713,2026,Drama
1714,2026,Thriller
1715,2026,Crime
1716,7450,Animation
1717,7450,Action
1718,7450,Science Fiction
1719,7450,Family
1720,7450,Adventure
1721,11375,Action
1722,11375,Adventure
1723,11375,Comedy
1724,11375,Thriller
1725,9425,Action
1726,9425,War
1727,9425,Science Fiction
1728,25769,Action
1729,25769,Drama
1730,25769,Horror
1731,25769,Science Fiction
1732,25769,Thriller
1733,23685,Adventure
1734,23685,Fantasy
1735,23685,Animation
1736,23685,Action
1737,23685,Comedy
1738,11866,Action
1739,11866,Adventure
1740,11866,Drama
1741,11866,Thriller
1742,9741,Science Fiction
1743,9741,Thriller
1744,9741,Drama
1745,211672,Family
1746,211672,Animation
1747,211672,Adventure
1748,211672,Comedy
1749,23629,Action
1750,23629,Fantasy
1751,23629,Thriller
1752,8688,Crime
1753,8688,Mystery
1754,10153,Science Fiction
1755,153518,Family
1756,153518,Animation
1757,8676,Romance
1758,8676,Comedy
1759,8676,Adventure
1760,20829,Comedy
1761,20829,Drama
1762,4349,Thriller
1763,4349,Action
1764,4349,Drama
1765,9718,Comedy
1766,10808,Comedy
1767,10808,Family
1768,10808,Romance
1769,10808,Fantasy
1770,197,Action
1771,197,Drama
1772,197,History
1773,197,War
1774,25,Drama
1775,25,War
1776,35,Animation
1777,35,Comedy
1778,35,Family
1779,11086,Drama
1780,11086,Romance
1781,10477,Action
1782,1997,Adventure
1783,1997,Drama
1784,1997,Family
1785,6947,Drama
1786,6947,Mystery
1787,6947,Thriller
1788,3050,Comedy
1789,3050,Family
1790,3050,Fantasy
1791,2675,Drama
1792,2675,Thriller
1793,2675,Science Fiction
1794,2675,Mystery
1795,809,Adventure
1796,809,Animation
1797,809,Comedy
1798,809,Family
1799,809,Fantasy
1800,920,Animation
1801,920,Adventure
1802,920,Comedy
1803,920,Family
1804,4806,Comedy
1805,4806,Romance
1806,7451,Action
1807,7451,Adventure
1808,7451,Thriller
1809,228165,Animation
1810,228165,Adventure
1811,228165,Comedy
1812,228165,Family
1813,3595,Action
1814,3595,Thriller
1815,16869,Drama
1816,16869,Action
1817,16869,Thriller
1818,16869,War
1819,879,Adventure
1820,879,Fantasy
1821,879,Comedy
1822,879,Family
1823,1573,Action
1824,1573,Thriller
1825,9257,Action
1826,9257,Thriller
1827,9257,Crime
1828,1903,Drama
1829,1903,Mystery
1830,1903,Romance
1831,1903,Science Fiction
1832,1903,Thriller
1833,9697,Drama
1834,9697,Thriller
1835,9697,Fantasy
1836,9697,Mystery
1837,395,Adventure
1838,395,Science Fiction
1839,395,Action
1840,23398,Comedy
1841,23398,Family
1842,23398,Animation
1843,23398,Fantasy
1844,23398,Music
1845,10590,Action
1846,10590,History
1847,10590,War
1848,117263,Action
1849,117263,Thriller
1850,200,Science Fiction
1851,200,Action
1852,200,Adventure
1853,200,Thriller
1854,44943,Action
1855,44943,Science Fiction
1856,587,Adventure
1857,587,Fantasy
1858,587,Drama
1859,10395,Fantasy
1860,57212,Drama
1861,57212,War
1862,152760,War
1863,152760,Drama
1864,152760,History
1865,152760,Action
1866,2756,Adventure
1867,2756,Action
1868,2756,Thriller
1869,2756,Science Fiction
1870,33909,Drama
1871,33909,Crime
1872,49017,Horror
1873,49017,Action
1874,49017,Drama
1875,49017,Fantasy
1876,49017,War
1877,9882,Drama
1878,9882,Action
1879,9882,Thriller
1880,9882,Crime
1881,2270,Adventure
1882,2270,Fantasy
1883,2270,Romance
1884,2270,Family
1885,978,Adventure
1886,978,Drama
1887,978,History
1888,44564,Comedy
1889,44564,Drama
1890,3132,Action
1891,3132,Adventure
1892,3132,Comedy
1893,3132,Thriller
1894,8814,Adventure
1895,8814,Action
1896,8814,Horror
1897,8427,Action
1898,8427,Adventure
1899,8427,Comedy
1900,8427,Thriller
1901,52520,Fantasy
1902,52520,Action
1903,52520,Horror
1904,80585,Comedy
1905,80585,Drama
1906,80585,Music
1907,80585,Romance
1908,10592,Drama
1909,10592,War
1910,49021,Action
1911,49021,Adventure
1912,49021,Thriller
1913,11535,Action
1914,11535,Science Fiction
1915,11535,Thriller
1916,10550,Action
1917,10550,Adventure
1918,10550,Thriller
1919,11258,Thriller
1920,12610,Adventure
1921,12610,Animation
1922,12610,Action
1923,12610,Comedy
1924,12610,Family
1925,59981,Animation
1926,59981,Music
1927,59981,Family
1928,201088,Crime
1929,201088,Drama
1930,201088,Mystery
1931,5137,Mystery
1932,5137,Action
1933,5137,Thriller
1934,5137,Science Fiction
1935,5137,Adventure
1936,3093,Crime
1937,3093,Mystery
1938,3093,Thriller
1939,107846,Action
1940,107846,Thriller
1941,188207,Action
1942,188207,Adventure
1943,4614,Thriller
1944,4614,Action
1945,4614,Drama
1946,24021,Adventure
1947,24021,Fantasy
1948,24021,Drama
1949,24021,Romance
1950,11371,Action
1951,11371,Crime
1952,11371,Thriller
1953,20352,Animation
1954,20352,Family
1955,11517,Action
1956,11517,Comedy
1957,11517,Crime
1958,214756,Comedy
1959,26428,Adventure
1960,26428,Drama
1961,26428,History
1962,9824,Adventure
1963,9824,Fantasy
1964,9824,Action
1965,9824,Comedy
1966,9824,Science Fiction
1967,48988,Comedy
1968,9008,Drama
1969,9008,Thriller
1970,300673,Action
1971,300673,Drama
1972,300673,History
1973,300673,Thriller
1974,12113,Action
1975,12113,Drama
1976,12113,Thriller
1977,38778,Comedy
1978,72331,Action
1979,72331,Fantasy
1980,72331,Horror
1981,1844,Romance
1982,1844,Drama
1983,1844,Mystery
1984,846,Mystery
1985,846,Science Fiction
1986,846,Thriller
1987,9703,Action
1988,9703,Adventure
1989,9703,Fantasy
1990,9703,War
1991,857,Drama
1992,857,History
1993,857,War
1994,136797,Action
1995,136797,Crime
1996,136797,Drama
1997,136797,Thriller
1998,3981,Comedy
1999,3981,Romance
2000,425,Animation
2001,425,Comedy
2002,425,Family
2003,425,Adventure
2004,6171,Drama
2005,6171,Horror
2006,6171,Science Fiction
2007,6171,Thriller
2008,72976,History
2009,72976,Drama
2010,603,Action
2011,603,Science Fiction
2012,568,Drama
2013,9021,Fantasy
2014,9021,Comedy
2015,9021,Family
2016,82695,Drama
2017,82695,Music
2018,82695,Romance
2019,9489,Comedy
2020,9489,Romance
2021,12133,Comedy
2022,9342,Action
2023,9342,Adventure
2024,41733,Comedy
2025,41733,Drama
2026,227306,Drama
2027,227306,War
2028,5551,Action
2029,5551,Adventure
2030,5551,Thriller
2031,9350,Action
2032,9350,Adventure
2033,9350,Thriller
2034,9208,Action
2035,9208,Adventure
2036,9208,Drama
2037,9208,Thriller
2038,4244,Fantasy
2039,4244,Comedy
2040,4244,Family
2041,1852,Drama
2042,1852,History
2043,1852,Thriller
2044,11820,Drama
2045,11820,Romance
2046,76493,Comedy
2047,345,Mystery
2048,345,Drama
2049,196867,Comedy
2050,196867,Drama
2051,196867,Family
2052,256591,Romance
2053,256591,Comedy
2054,256591,Crime
2055,256591,Drama
2056,59962,Action
2057,59962,Comedy
2058,59962,Romance
2059,36648,Science Fiction
2060,36648,Action
2061,36648,Horror
2062,36648,Thriller
2063,36648,Adventure
2064,36648,Fantasy
2065,1880,Action
2066,1880,Thriller
2067,9440,Comedy
2068,9440,Drama
2069,71679,Action
2070,71679,Horror
2071,71679,Science Fiction
2072,10483,Action
2073,10483,Thriller
2074,10483,Science Fiction
2075,11412,Crime
2076,11412,Action
2077,11412,Mystery
2078,11412,Thriller
2079,11983,Action
2080,11983,Adventure
2081,11983,Drama
2082,11983,Romance
2083,11983,Thriller
2084,6795,Family
2085,6795,Fantasy
2086,6795,Science Fiction
2087,6795,Adventure
2088,550,Drama
2089,11170,Drama
2090,9292,Action
2091,9292,Adventure
2092,9292,Comedy
2093,10783,Action
2094,10783,Adventure
2095,10783,Comedy
2096,10783,Crime
2097,10783,Romance
2098,10783,Thriller
2099,100241,Horror
2100,100241,Thriller
2101,257,Crime
2102,257,Drama
2103,257,Family
2104,9947,Action
2105,9947,Fantasy
2106,189,Crime
2107,189,Thriller
2108,12618,Drama
2109,12618,Romance
2110,253412,Adventure
2111,253412,Drama
2112,1427,Crime
2113,1427,Fantasy
2114,1427,Drama
2115,818,Comedy
2116,818,Crime
2117,818,Science Fiction
2118,16577,Animation
2119,16577,Action
2120,16577,Family
2121,16577,Science Fiction
2122,329,Adventure
2123,329,Science Fiction
2124,12160,Drama
2125,12160,Action
2126,12160,Western
2127,9331,Action
2128,9331,Drama
2129,9331,Thriller
2130,300168,Action
2131,300168,Drama
2132,300168,Adventure
2133,9072,Comedy
2134,9072,Crime
2135,3536,Action
2136,3536,Drama
2137,3536,Thriller
2138,3536,War
2139,9087,Comedy
2140,9087,Drama
2141,9087,Romance
2142,12177,Comedy
2143,12177,Romance
2144,12138,Action
2145,12138,Adventure
2146,12138,Comedy
2147,12138,Thriller
2148,12138,Crime
2149,273248,Crime
2150,273248,Drama
2151,273248,Mystery
2152,273248,Western
2153,9955,Action
2154,9955,Comedy
2155,9955,Drama
2156,50359,Animation
2157,50359,Comedy
2158,50359,Family
2159,1271,Action
2160,1271,Adventure
2161,1271,War
2162,693,Comedy
2163,693,Romance
2164,14306,Comedy
2165,14306,Family
2166,497,Fantasy
2167,497,Drama
2168,497,Crime
2169,11199,Action
2170,11199,Adventure
2171,11199,Comedy
2172,9982,Animation
2173,9982,Family
2174,9982,Comedy
2175,210577,Mystery
2176,210577,Thriller
2177,210577,Drama
2178,2501,Action
2179,2501,Drama
2180,2501,Mystery
2181,2501,Thriller
2182,710,Adventure
2183,710,Action
2184,710,Thriller
2185,2275,Crime
2186,2275,Drama
2187,2275,Mystery
2188,2275,Thriller
2189,37165,Comedy
2190,37165,Drama
2191,9837,Adventure
2192,9837,Animation
2193,9837,Drama
2194,9837,Family
2195,9837,Music
2196,10708,Comedy
2197,10708,Family
2198,136400,Action
2199,136400,Comedy
2200,136400,Crime
2201,10992,Comedy
2202,10992,Family
2203,9654,Action
2204,9654,Crime
2205,2642,Romance
2206,2642,Comedy
2207,8916,Adventure
2208,8916,Animation
2209,8916,Comedy
2210,8916,Family
2211,19899,Comedy
2212,19899,Romance
2213,2119,Adventure
2214,9641,Comedy
2215,294254,Action
2216,38167,Drama
2217,5994,Comedy
2218,5994,Drama
2219,5994,Romance
2220,5994,Fantasy
2221,39514,Action
2222,39514,Adventure
2223,39514,Comedy
2224,39514,Crime
2225,39514,Thriller
2226,9563,Drama
2227,547,Drama
2228,547,Romance
2229,1538,Drama
2230,1538,Crime
2231,1538,Thriller
2232,9334,Action
2233,9334,Fantasy
2234,9334,Adventure
2235,11128,Drama
2236,11128,Action
2237,11128,Thriller
2238,75780,Crime
2239,75780,Drama
2240,75780,Thriller
2241,8914,Action
2242,8914,Science Fiction
2243,8914,Thriller
2244,13576,Music
2245,13576,Documentary
2246,39538,Drama
2247,39538,Thriller
2248,39538,Science Fiction
2249,10628,Comedy
2250,10628,Adventure
2251,10628,Crime
2252,14836,Animation
2253,14836,Family
2254,8645,Thriller
2255,8645,Science Fiction
2256,9509,Action
2257,9509,Drama
2258,9509,Thriller
2259,9509,Crime
2260,10067,Comedy
2261,10067,Family
2262,9384,Comedy
2263,9384,Crime
2264,9279,Family
2265,9279,Comedy
2266,1487,Fantasy
2267,1487,Action
2268,1487,Science Fiction
2269,9422,Drama
2270,77174,Family
2271,77174,Animation
2272,77174,Adventure
2273,77174,Comedy
2274,4824,Action
2275,4824,Thriller
2276,4824,Adventure
2277,4824,Crime
2278,9620,Action
2279,9620,Adventure
2280,9620,Mystery
2281,9620,Science Fiction
2282,9620,Thriller
2283,9302,Drama
2284,9302,Romance
2285,10199,Adventure
2286,10199,Animation
2287,10199,Family
2288,10771,Thriller
2289,10771,Action
2290,10771,Comedy
2291,10771,Science Fiction
2292,3512,Action
2293,3512,Thriller
2294,137094,Action
2295,137094,Drama
2296,137094,Thriller
2297,274479,Drama
2298,274479,Comedy
2299,267860,Action
2300,267860,Crime
2301,267860,Thriller
2302,8078,Science Fiction
2303,8078,Horror
2304,8078,Action
2305,7485,Action
2306,7485,Drama
2307,7485,Mystery
2308,7485,Thriller
2309,7485,Crime
2310,170687,Animation
2311,170687,Comedy
2312,170687,Family
2313,170687,Fantasy
2314,6435,Drama
2315,6435,Fantasy
2316,6435,Comedy
2317,137106,Adventure
2318,137106,Animation
2319,137106,Comedy
2320,137106,Family
2321,137106,Fantasy
2322,10040,Action
2323,10040,Comedy
2324,6278,Adventure
2325,6278,Action
2326,6278,Fantasy
2327,82682,Crime
2328,82682,Drama
2329,82682,Action
2330,82682,Thriller
2331,17610,Comedy
2332,17610,Adventure
2333,22954,Drama
2334,22954,History
2335,16995,Action
2336,16558,Romance
2337,16558,Comedy
2338,16558,Crime
2339,9849,Comedy
2340,9849,Drama
2341,9849,Family
2342,9849,Science Fiction
2343,5820,Action
2344,5820,Thriller
2345,5820,Crime
2346,16866,Science Fiction
2347,16866,Animation
2348,16866,Family
2349,16866,Comedy
2350,16866,Adventure
2351,201,Science Fiction
2352,201,Action
2353,201,Adventure
2354,201,Thriller
2355,11775,Crime
2356,11775,Comedy
2357,11775,Romance
2358,87825,Drama
2359,87825,Romance
2360,12201,Crime
2361,12201,Drama
2362,12201,Mystery
2363,12201,Thriller
2364,11015,Horror
2365,11015,Mystery
2366,11015,Thriller
2367,9932,Comedy
2368,9932,Crime
2369,13389,Action
2370,13389,Crime
2371,13389,Drama
2372,13389,Thriller
2373,8838,Action
2374,8838,Crime
2375,8838,Drama
2376,8838,Thriller
2377,17332,Drama
2378,4958,Fantasy
2379,4958,Drama
2380,786,Drama
2381,786,Music
2382,9513,Animation
2383,9513,Comedy
2384,9513,Family
2385,11679,Action
2386,11679,Adventure
2387,11679,Crime
2388,11679,Drama
2389,11679,Mystery
2390,11679,Thriller
2391,38321,Action
2392,38321,Science Fiction
2393,38321,Fantasy
2394,38321,Thriller
2395,38321,Horror
2396,14411,Family
2397,14411,Animation
2398,14411,Adventure
2399,8413,Horror
2400,8413,Science Fiction
2401,8413,Mystery
2402,10052,Drama
2403,9676,Drama
2404,9664,Action
2405,9664,Adventure
2406,9664,Drama
2407,9664,History
2408,9664,Romance
2409,9664,War
2410,2100,Action
2411,2100,Drama
2412,2100,Thriller
2413,10384,Horror
2414,10384,Science Fiction
2415,10384,Thriller
2416,137321,Drama
2417,137321,Fantasy
2418,137321,Mystery
2419,137321,Romance
2420,123553,Action
2421,123553,Adventure
2422,123553,Drama
2423,123553,Mystery
2424,123553,Romance
2425,123553,Fantasy
2426,11260,Comedy
2427,11260,Science Fiction
2428,11260,Adventure
2429,11260,Family
2430,9009,Drama
2431,9009,Horror
2432,9009,Thriller
2433,11374,Comedy
2434,2309,Adventure
