id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
26933,tt0111019,63054,Wild Reeds,5/5/1994,0,0,115,fr,7.4,18,,
981,tt0032904,52855,The Philadelphia Story,12/5/1940,0,0,112,en,7.7,196,,Broadway's howling year-run comedy hit of the snooty society beauty who slipped and fell - IN LOVE!
872,tt0045152,11985,Singin' in the Rain,4/10/1952,7200000,2540800,103,en,7.9,747,,What a Glorious Feeling!
2769,tt0043278,19457,An American in Paris,8/8/1951,4500000,2723903,113,en,6.9,133,,What a joy! It's M-G-M's Technicolor musical!
164,tt0054698,8512,Breakfast at Tiffany's,10/5/1961,9500000,2500000,110,en,7.6,1082,,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!"
426,tt0052357,4722,Vertigo,5/9/1958,28000000,2479000,128,en,8,1162,,Alfred Hitchcock engulfs you in a whirlpool of terror and tension!
567,tt0047396,8223,Rear Window,8/1/1954,36764313,1000000,112,en,8.2,1531,,It only takes one witness to spoil the perfect crime.
3078,tt0025316,27141,It Happened One Night,2/22/1934,4500000,325000,105,en,7.7,283,,TOGETHER... for the first time
213,tt0053125,50797,North by Northwest,7/7/1959,13275000,4000000,136,en,7.8,1062,,It's a deadly game of 'tag' and Cary Grant is 'it'...
284,tt0053604,109560,The Apartment,6/15/1960,25000000,3000000,125,en,8.1,498,,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!"
239,tt0053291,15789,Some Like It Hot,3/18/1959,25000000,2883848,122,en,8,835,,The movie too HOT for words!
4808,tt0056923,1644,Charade,12/5/1963,13474588,4000000,113,en,7.7,351,,Is anyone really who they seem to be?
289,tt0034583,9058,Casablanca,11/26/1942,10462500,878000,102,en,7.9,1462,,They had a date with fate in Casablanca!
963,tt0033870,40206,The Maltese Falcon,11/18/1941,1000000,375000,100,en,7.8,435,,A story as EXPLOSIVE as his BLAZING automatics!
6620,tt0047437,2771,Sabrina,9/28/1954,10000000,2238813,113,en,7.4,284,,...the chauffeur's daughter who learned her stuff in Paris
804,tt0046250,11363,Roman Holiday,9/2/1953,12000000,1500000,119,en,7.8,502,,Romance in romantic Rome!
909,tt0037059,284,Meet Me in St. Louis,11/23/1944,0,0,113,en,6.8,66,,M·G·M's glorious love story with music!
630,tt0032138,36447,The Wizard of Oz,8/15/1939,33754967,2777000,102,en,7.4,1689,http://thewizardofoz.warnerbros.com/,"We're off to see the Wizard, the wonderful Wizard of Oz!"
770,tt0031381,0,Gone with the Wind,12/15/1939,400176459,4000000,238,en,7.7,995,,The greatest romance of all time!
599,tt0043014,576,Sunset Boulevard,8/10/1950,5000000,1752000,110,en,8.2,533,,A Hollywood Story
15,tt0033467,1408,Citizen Kane,4/30/1941,23217674,839727,119,en,8,1244,,It's Terrific!
62,tt0062622,2054,2001: A Space Odyssey,4/10/1968,68700000,10500000,149,en,7.9,3075,,An epic drama of adventure and exploration
705,tt0042192,90214,All About Eve,11/9/1950,63463,1400000,138,en,8,367,,It's all about women... and their men!
223,tt0032976,2292,Rebecca,4/12/1940,6000000,1288000,130,en,7.7,346,,The shadow of this woman darkened their love.
303,tt0038787,12106,Notorious,8/15/1946,24464742,2000000,102,en,7.8,345,,Notorious woman of affairs... Adventurous man of the world
4174,tt0038109,2302,Spellbound,12/28/1945,7000000,1500000,111,en,7.3,166,,The maddest love that ever possessed a woman.
381,tt0048728,10449,To Catch a Thief,8/3/1955,8750000,2500000,106,en,7.1,299,,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
1859,tt0031725,30020,Ninotchka,10/6/1939,2279000,1365000,110,en,7.3,77,,Greta Garbo laughs!
1939,tt0037008,887,Laura,10/11/1944,2000000,1020000,88,en,7.6,173,,The story of a love that became the most fearful thing that ever happened to a woman!
3598,tt0029162,10688,Lost Horizon,9/1/1937,0,4000000,97,en,6.8,42,,At Last ! . . . The Masterpiece Of America's Foremost Film Genius Blazes To The Screen !
3080,tt0027125,90762,Top Hat,9/6/1935,3202000,609000,101,en,7.4,62,,They're Dancing Cheek-To-Cheek Again!
198,tt0035446,281,To Be or Not to Be,3/5/1942,0,0,99,en,7.7,119,,
220,tt0048028,18256,East of Eden,3/9/1955,5,1,115,en,7.5,163,,Of what a girl did . . . what a boy did ... of ecstasy and revenge!
3529,tt0025878,11027,The Thin Man,5/25/1934,1423000,226408,93,en,7.4,97,,A laugh tops every thrilling moment!
3085,tt0032599,77010,His Girl Friday,1/18/1940,0,0,92,en,7.5,171,,She learned about men from him!
2897,tt0048960,5622,Around the World in Eighty Days,10/17/1956,42000000,6000000,167,en,6.5,85,,"It's a wonderful world, if you'll only take the time to go around it!"
1585,tt0038650,65046,It's a Wonderful Life,12/20/1946,9644124,3180000,130,en,8,1103,,It's a wonderful laugh! It's a wonderful love!
3083,tt0031679,99,Mr. Smith Goes to Washington,10/19/1939,9600000,1500000,129,en,7.9,245,,"Romance, drama, laughter and heartbreak... created out of the very heart and soil of America!"
900,tt0029947,2769,Bringing Up Baby,2/18/1938,0,1073000,102,en,7.6,201,,"And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!"
26378,tt0032022,43751,They Made Me a Criminal,1/28/1939,0,0,92,en,5.6,8,,Sensational Human Drama!
260,tt0026029,11,The 39 Steps,6/1/1935,0,0,86,en,7.4,217,,Handcuffed to the girl who double-crossed him
488,tt0043265,1413,The African Queen,12/3/1951,10750000,1300000,105,en,7.4,232,,The greatest adventure a man ever lived...with a woman!
261,tt0051459,9587,Cat on a Hot Tin Roof,2/17/1958,17570324,3000000,108,en,7.6,168,,Just one pillow on her bed ... and just one desire in her heart!
125587,tt0114007,140032,Nothing Personal,10/18/1996,0,0,83,en,4,1,,
890,tt0114354,253632,Brother of Sleep,9/8/1995,0,0,127,de,6.8,6,,
1770,tt0117039,2923,Michael Collins,10/25/1996,16900000,28000000,132,en,6.8,98,,"Ireland, 1916. His Dreams Inspired Hope. His Words Ignited Passion. His Courage Forged A Nation's Destiny."
2033,tt0116635,10957,Infinity,10/4/1996,0,0,119,en,0,0,,
25739,tt0083587,42510,L'associé,8/22/1979,0,0,94,en,6,3,,
161806,tt0116167,273302,Ed's Next Move,10/18/1996,0,0,88,en,3,1,,It's the hardest move a guy has to make.
6346,tt0115862,42017,The Chamber,10/11/1996,22540359,50000000,113,en,5.9,62,,
6878,tt0107131,49475,Homeward Bound: The Incredible Journey,2/3/1993,0,0,84,en,6.6,218,,
173,tt0046672,9482,"20,000 Leagues Under the Sea",12/23/1954,28200000,5000000,127,en,6.9,160,,The mightiest motion picture of them all!
864,tt0106611,132641,Cool Runnings,9/30/1993,154864401,14000000,98,en,6.8,510,,One dream. Four Jamaicans. Twenty below zero.
8367,tt0102798,24190,Robin Hood: Prince of Thieves,6/14/1991,390493908,48000000,143,en,6.6,937,,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law."
433,tt0058331,18658,Mary Poppins,8/27/1964,102272727,6000000,139,en,7.4,1217,,It's supercalifragilisticexpialidocious!
562,tt0095016,11446,Die Hard,7/15/1988,140767956,28000000,131,en,7.5,4005,,40 Stories. Twelve Terrorists. One Cop.
454,tt0117509,37233,Romeo + Juliet,10/31/1996,147298761,14500000,120,en,6.7,1406,http://www.romeoandjuliet.com/,My only love sprung from my only hate.
819,tt0117665,69895,Sleepers,10/18/1996,165615285,44000000,147,en,7.3,729,,When friendship runs deeper than blood.
1834,tt0037101,29193,"Murder, My Sweet",12/9/1944,0,0,95,en,7.2,48,,An Original Philip Marlowe Mystery
26282,tt0044863,760,Macao,4/30/1952,0,0,81,en,5.6,8,,"A sultry chanteuse, a hunk on the lam and a fortune in stolen gems"
252,tt0067992,11777,Willy Wonka & the Chocolate Factory,6/29/1971,4000000,3000000,100,en,7.4,826,,It's Scrumdiddlyumptious!
623,tt0095159,123505,A Fish Called Wanda,7/15/1988,62493712,7500000,108,en,7.1,576,,"A tale of murder, lust, greed, revenge, and seafood."
583,tt0079470,25403,Life of Brian,8/17/1979,20045115,4000000,94,en,7.7,1230,,He wasn't the messiah. He was a very naughty boy.
475,tt0061418,7984,Bonnie and Clyde,7/18/1967,50700000,2500000,111,en,7.6,384,,They’re young… they’re in love… and they kill people.
521,tt0046912,2088,Dial M for Murder,5/29/1954,3000000,1400000,104,en,7.9,539,,If a woman answers...hang on for dear life!
88,tt0092890,13997,Dirty Dancing,8/21/1987,213954274,6000000,100,en,7.1,1371,http://lionsgateathome.com/dirty-dancing,Have the time of your life.
500,tt0105236,788,Reservoir Dogs,9/2/1992,14661007,1200000,99,en,8.1,3821,,Every dog has his day.
792,tt0091763,42005,Platoon,12/18/1986,138530565,6000000,120,en,7.5,1236,,The first casualty of war is innocence.
8491,tt0098627,15794,Weekend at Bernie's,7/5/1989,30218387,6500000,97,en,6.4,255,,"Bernie may be dead, but he's still the life of the party!"
402,tt0103772,203119,Basic Instinct,3/20/1992,352927224,49000000,127,en,6.5,869,https://www.sonymoviechannel.com/movies/basic-instinct,A brutal murder. A brilliant killer. A cop who can't resist the danger.
601,tt0083866,59146,E.T. the Extra-Terrestrial,4/3/1982,792965326,10500000,115,en,7.3,3359,http://www.et20.com/,He is afraid. He is alone. He is three million light years from home.
67365,tt0117577,17097,The Search for One-eye Jimmy,11/14/1994,0,0,80,en,6.3,4,,
25842,tt0029992,23101,A Christmas Carol,12/16/1938,0,0,69,en,7,34,,"Greater than ""David Copperfield"" !"
2119,tt0099371,9980,Days of Thunder,6/27/1990,157920733,60000000,107,en,5.9,359,,You can't stop the thunder.
744,tt0092099,124613,Top Gun,5/16/1986,356830601,15000000,110,en,6.7,1736,,Up there with the best of the best.
136311,tt0115531,32195,American Strays,9/12/1996,1910,0,97,en,6.8,5,,Love 'em or Kill 'em.
702,tt0044081,753,A Streetcar Named Desire,9/18/1951,8000000,1800000,125,en,7.6,291,,"...Blanche, who wanted so much to stay a lady..."
25750,tt0115885,992,Children of the Corn IV: The Gathering,10/8/1996,0,0,85,en,4.6,41,,In a sleepy midwestern town... A horrifying evil is about to rise again!
102461,tt0113057,278111,A Single Girl,5/29/1995,0,0,90,fr,6.8,8,,
1630,tt0117318,0,The People vs. Larry Flynt,10/12/1996,20300385,36000000,129,en,6.8,257,,"You may not like what he does, but are you prepared to give up his right to do it?"
124837,tt0117320,149468,A Perfect Candidate,6/19/1996,0,0,105,en,5.3,2,,"In the Voting Booth, No One Can Hear You Scream"
2756,tt0096754,23599,The Abyss,8/9/1989,90000098,70000000,139,en,7.1,822,,"There's everything you've ever known about adventure, and then there's The Abyss."
790,tt0080749,81949,The Fog,2/8/1980,21378361,1000000,89,en,6.4,318,http://www.theofficialjohncarpenter.com/the-fog/,Lock your doors. Bolt your windows. There's something in THE FOG!
1103,tt0082340,221,Escape from New York,5/22/1981,50244700,6000000,99,en,6.9,720,http://www.theofficialjohncarpenter.com/escape-from-new-york/,1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.
4480,tt0091288,9599,Jean de Florette,8/27/1986,0,4940939,120,fr,7.6,113,,
4481,tt0091480,94440,Manon of the Spring,11/19/1986,0,0,120,fr,7.8,103,,
49688,tt0107274,13210,Johnny 100 Pesos,1/1/1993,0,0,90,es,6.3,3,,
762,tt0071853,9879,Monty Python and the Holy Grail,3/13/1975,5028948,400000,91,en,7.8,1742,http://www.sonypictures.com/cthe/montypython/,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.
124829,tt0116886,43045,The Line King: The Al Hirschfeld Story,9/27/1996,0,0,86,en,0,0,,
531,tt0108598,11236,The Wrong Trousers,12/17/1993,0,0,30,en,7.6,266,http://www.wallaceandgromit.com/films/the-wrong-trousers,Winner of the 1993 Academy Award for Best Animated Short.
4483,tt0084589,18509,The Return of Martin Guerre,5/12/1982,0,0,122,fr,6.7,22,,
26167,tt0040723,66043,Raw Deal,5/26/1948,0,0,79,en,7.2,19,,Bullets!  Women! -- Can't Hold a Man Like That!
26174,tt0039881,42701,T-Men,12/15/1947,0,0,92,en,6.4,15,,Terrific... and true!
659,tt0078875,10363,The Tin Drum,5/2/1979,0,0,142,de,7,93,,"A savage, sweeping epic of society in chaos."
30892,tt0069198,1853,The Ruling Class,9/13/1972,0,0,154,en,6.8,29,,
7452,tt0097108,54807,"The Cook, the Thief, His Wife & Her Lover",9/10/1989,0,0,125,en,7.3,137,,Lust...Murder...Dessert. Bon Appetit!
892,tt0101700,44705,Delicatessen,4/17/1991,1794187,4000000,99,fr,7.4,320,,A futuristic comic feast.
1600,tt0101765,38295,The Double Life of Veronique,5/15/1991,1999955,0,97,fr,7.3,154,,"Each of us is matched somewhere in the world, by our exact double - someone who shares our thoughts and dreams"
26561,tt0101811,30069,Enchanted April,11/6/1991,13200170,0,89,en,6.9,25,,"It's April in Italy, and anything can happen...even love."
975,tt0050825,76464,Paths of Glory,9/18/1957,0,935000,88,en,8.2,565,,It explodes in the no-man's land no picture ever dared cross before!
409,tt0116209,19092,The English Patient,11/14/1996,231976425,27000000,162,en,7,559,,"In love, there are no boundaries."
1412,tt0098724,58102,"Sex, Lies, and Videotape",8/18/1989,0,1200000,100,en,6.7,188,,
2469,tt0101026,10013,Tie Me Up! Tie Me Down!,12/12/1989,0,0,111,es,7,102,,A love story... With strings attached!
31225,tt0100332,7214,Paris is Burning,3/13/1990,3779620,500000,71,en,8.2,67,,Having a ball... Wish you were here.
510,tt0073486,8291,One Flew Over the Cuckoo's Nest,11/18/1975,108981275,3000000,133,en,8.3,3001,,"If he's crazy, what does that make you?"
1891,tt0080684,40961,The Empire Strikes Back,5/17/1980,538400000,18000000,124,en,8.2,5998,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,The Adventure Continues...
2493,tt0093779,9524,The Princess Bride,9/18/1987,30857814,16000000,98,en,7.6,1518,,It's as real as the feelings you feel.
85,tt0082971,8447,Raiders of the Lost Ark,6/12/1981,389925971,18000000,115,en,7.7,3949,http://www.indianajones.com,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.
68,tt0088846,4482,Brazil,2/20/1985,0,15000000,132,en,7.6,877,,It's only a state of mind.
679,tt0090605,221917,Aliens,7/18/1986,183316455,18500000,137,en,7.7,3282,,This Time It's War
429,tt0060196,26391,"The Good, the Bad and the Ugly",12/23/1966,6000000,1200000,161,it,8.1,2371,"http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",For three men the Civil War wasn't hell. It was practice.
389,tt0050083,41580,12 Angry Men,3/25/1957,1000000,350000,96,en,8.2,2130,,Life is in their hands. Death is on their minds.
947,tt0056172,13562,Lawrence of Arabia,12/10/1962,69995385,15000000,216,en,7.8,870,,
185,tt0066921,1642,A Clockwork Orange,12/18/1971,26589000,2200000,136,en,8,3432,,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven."
595,tt0056592,10020,To Kill a Mockingbird,12/25/1962,13129846,2000000,129,en,7.9,676,,
28,tt0078788,17015,Apocalypse Now,8/15/1979,89460381,31500000,153,en,8,2112,http://www.apocalypsenow.com,This is the end...
335,tt0064116,36141,Once Upon a Time in the West,12/21/1968,5321508,5000000,175,it,8.1,1160,,There were three men in her life. One to take her... one to love her... and one to kill her.
1892,tt0086190,1965,Return of the Jedi,5/23/1983,572700000,32350000,135,en,7.9,4763,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,The Empire Falls...
144,tt0093191,16388,Wings of Desire,1/1/1987,3200000,2500000,128,de,7.5,256,http://www.wim-wenders.com/movies/movies_spec/wingsofdesire/wingsofdesire.htm,There are angels on the streets of Berlin.
1092,tt0041959,402,The Third Man,8/31/1949,596349,0,104,en,7.9,431,,Hunted by men ... Sought by WOMEN!
769,tt0099685,0,GoodFellas,9/12/1990,46836394,25000000,145,en,8.2,3211,http://www.warnerbros.com/goodfellas,Three Decades of Life in the Mafia.
348,tt0078748,11382,Alien,5/25/1979,104931801,11000000,117,en,7.9,4564,https://www.facebook.com/alienanthology/,In space no one can hear you scream.
766,tt0106308,26890,Army of Darkness,10/9/1992,0,11000000,81,en,7.3,852,,Trapped in time. Surrounded by evil. Low on gas.
175,tt0095250,9344,The Big Blue,5/11/1988,0,0,168,fr,7.6,364,,Danger...Like Passion...Runs Deep
539,tt0054215,858,Psycho,6/16/1960,32000000,806948,109,en,8.3,2405,,The master of suspense moves his cameras into the icy blackness of the unexplored!
525,tt0080455,56583,The Blues Brothers,6/17/1980,115229890,27000000,133,en,7.5,1092,,They'll never get caught. They're on a mission from God.
240,tt0071562,27303,The Godfather: Part II,12/20/1974,47542841,13000000,200,en,8.3,3418,,"I don't feel I have to wipe everybody out, Tom. Just my enemies."
600,tt0093058,15477,Full Metal Jacket,6/26/1987,46357676,17000000,116,en,7.9,2595,,"Vietnam can kill me, but it can’t make me care."
530,tt0104361,103413,A Grand Day Out,5/18/1990,0,0,23,en,7.4,199,http://www.wallaceandgromit.com/films/a-grand-day-out,
279,tt0086879,38722,Amadeus,10/26/1984,51973029,18000000,160,en,7.8,1107,,...Everything you've heard is true
3109,tt0045061,38557,The Quiet Man,7/21/1952,0,0,129,en,7.3,118,,Action...Excitement...Romance...Fill the Screen !
311,tt0087843,92769,Once Upon a Time in America,2/16/1984,0,30000000,229,en,8.3,1104,,"Crime, passion and lust for power - Sergio Leone's explosive saga of gangland America."
1578,tt0081398,249358,Raging Bull,11/14/1980,23000000,18000000,129,en,7.7,968,,
703,tt0075686,43634,Annie Hall,4/19/1977,38251425,4000000,93,en,7.8,1044,,A nervous romance.
1398,tt0079944,26949,Stalker,4/16/1979,0,0,163,ru,7.8,356,,
387,tt0082096,26352,Das Boot,9/16/1981,85000000,14000000,149,de,7.9,623,http://www.dasboot.com,When the hunters become the hunted
