id,imdb_id,tmdbId,title,release_date,revenue,budget,runtime,original_language,vote_average,vote_count,homepage,tagline
602,tt0116629,124472,Independence Day,1996-06-25,816969268.0,75000000,145.0,en,6.7,3334.0,,Earth. Take a good look. It might be your last.
81949,tt0111546,41556,An Unforgettable Summer,1994-05-15,65352.0,0,82.0,ro,7.2,6.0,,
124306,tt0106810,41366,My Life and Times With Antonin Artaud,1993-01-01,0.0,0,90.0,en,8.0,1.0,,
1645,tt0117913,1813,A Time to Kill,1996-07-24,152266007.0,40000000,149.0,en,7.0,522.0,,Experience a time you'll never forget.
34170,tt0116823,77593,Larger Than Life,1996-10-31,0.0,30000000,93.0,en,5.4,35.0,,He's got 5 days to go coast-to-coast. (There's just one BIG problem.)
124645,tt0117999,167198,Two Deaths,1995-09-10,0.0,0,102.0,en,7.0,2.0,,Obsesssion Can Be Murder
151489,tt0104403,65795,Hedd Wyn,1992-01-01,0.0,0,123.0,cy,6.5,2.0,,
4837,tt0061495,27958,La Collectionneuse,1967-03-02,0.0,0,89.0,fr,6.5,25.0,,
2925,tt0116313,8416,The First Wives Club,1996-09-20,116400000.0,26000000,102.0,en,6.5,172.0,,Don't get mad. Get everything.
3595,tt0117438,19489,Ransom,1996-11-08,309492681.0,80000000,117.0,en,6.4,482.0,,Someone is going to pay.
3573,tt0116191,65460,Emma,1996-08-02,22231658.0,6000000,121.0,en,6.7,152.0,http://www.miramax.com/movie/emma/,Cupid is armed and dangerous!
124619,tt0113695,50650,Lotto Land,1995-06-01,0.0,0,87.0,en,7.0,1.0,,
144982,tt0115680,146301,The Big Squeeze,1996-09-06,0.0,0,98.0,en,5.0,1.0,,
47907,tt0117718,41508,The Spitfire Grill,1996-08-23,12643776.0,6000000,117.0,en,6.8,17.0,,"To a town with no future, comes a girl with a past."
549,tt0115632,20967,Basquiat,1996-08-09,3011195.0,2962051,108.0,en,6.6,97.0,,"In 1981, A Nineteen-Year-Old Unknown Graffiti Writer Took The New York Art World By Storm. The Rest Is Art History."
145925,tt0107575,64931,Mille bolle blu,1993-01-01,0.0,0,0.0,it,6.0,1.0,,
238,tt0068646,27985,The Godfather,1972-03-14,245066411.0,6000000,175.0,en,8.5,6024.0,http://www.thegodfather.com/,An offer you can't refuse.
159,tt0109255,20649,Maybe... Maybe Not,1994-10-05,0.0,0,90.0,de,6.1,34.0,,
88224,tt0116985,55166,Manny & Lo,1996-01-22,431326.0,500000,88.0,en,6.3,9.0,,
58770,tt0117965,22060,The Trigger Effect,1996-08-30,0.0,8000000,94.0,en,6.6,18.0,,"When Nothing Works, Anything Goes."
124851,tt0114592,279828,Sweet Nothing,1995-06-08,0.0,0,89.0,en,5.0,2.0,,
3587,tt0115725,16395,Bogus,1996-09-06,0.0,32000000,110.0,en,5.4,46.0,,"A comedy about losing your heart, finding your inner child and meeting the one friend you've always tried to avoid."
26933,tt0111019,63054,Wild Reeds,1994-05-05,0.0,0,115.0,fr,7.4,18.0,,
981,tt0032904,52855,The Philadelphia Story,1940-12-05,0.0,0,112.0,en,7.7,196.0,,Broadway's howling year-run comedy hit of the snooty society beauty who slipped and fell - IN LOVE!
872,tt0045152,11985,Singin' in the Rain,1952-04-10,7200000.0,2540800,103.0,en,7.9,747.0,,What a Glorious Feeling!
2769,tt0043278,19457,An American in Paris,1951-08-08,4500000.0,2723903,113.0,en,6.9,133.0,,What a joy! It's M-G-M's Technicolor musical!
164,tt0054698,8512,Breakfast at Tiffany's,1961-10-05,9500000.0,2500000,110.0,en,7.6,1082.0,,"Audrey Hepburn plays that daring, darling Holly Golightly to a new high in entertainment delight!"
426,tt0052357,4722,Vertigo,1958-05-09,28000000.0,2479000,128.0,en,8.0,1162.0,,Alfred Hitchcock engulfs you in a whirlpool of terror and tension!
567,tt0047396,8223,Rear Window,1954-08-01,36764313.0,1000000,112.0,en,8.2,1531.0,,It only takes one witness to spoil the perfect crime.
3078,tt0025316,27141,It Happened One Night,1934-02-22,4500000.0,325000,105.0,en,7.7,283.0,,TOGETHER... for the first time
213,tt0053125,50797,North by Northwest,1959-07-07,13275000.0,4000000,136.0,en,7.8,1062.0,,It's a deadly game of 'tag' and Cary Grant is 'it'...
284,tt0053604,109560,The Apartment,1960-06-15,25000000.0,3000000,125.0,en,8.1,498.0,,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!"
239,tt0053291,15789,Some Like It Hot,1959-03-18,25000000.0,2883848,122.0,en,8.0,835.0,,The movie too HOT for words!
4808,tt0056923,1644,Charade,1963-12-05,13474588.0,4000000,113.0,en,7.7,351.0,,Is anyone really who they seem to be?
289,tt0034583,9058,Casablanca,1942-11-26,10462500.0,878000,102.0,en,7.9,1462.0,,They had a date with fate in Casablanca!
963,tt0033870,40206,The Maltese Falcon,1941-11-18,1000000.0,375000,100.0,en,7.8,435.0,,A story as EXPLOSIVE as his BLAZING automatics!
6620,tt0047437,2771,Sabrina,1954-09-28,10000000.0,2238813,113.0,en,7.4,284.0,,...the chauffeur's daughter who learned her stuff in Paris
804,tt0046250,11363,Roman Holiday,1953-09-02,12000000.0,1500000,119.0,en,7.8,502.0,,Romance in romantic Rome!
909,tt0037059,284,Meet Me in St. Louis,1944-11-23,0.0,0,113.0,en,6.8,66.0,,M·G·M's glorious love story with music!
630,tt0032138,36447,The Wizard of Oz,1939-08-15,33754967.0,2777000,102.0,en,7.4,1689.0,http://thewizardofoz.warnerbros.com/,"We're off to see the Wizard, the wonderful Wizard of Oz!"
770,tt0031381,0,Gone with the Wind,1939-12-15,400176459.0,4000000,238.0,en,7.7,995.0,,The greatest romance of all time!
599,tt0043014,576,Sunset Boulevard,1950-08-10,5000000.0,1752000,110.0,en,8.2,533.0,,A Hollywood Story
15,tt0033467,1408,Citizen Kane,1941-04-30,23217674.0,839727,119.0,en,8.0,1244.0,,It's Terrific!
62,tt0062622,2054,2001: A Space Odyssey,1968-04-10,68700000.0,10500000,149.0,en,7.9,3075.0,,An epic drama of adventure and exploration
705,tt0042192,90214,All About Eve,1950-11-09,63463.0,1400000,138.0,en,8.0,367.0,,It's all about women... and their men!
223,tt0032976,2292,Rebecca,1940-04-12,6000000.0,1288000,130.0,en,7.7,346.0,,The shadow of this woman darkened their love.
303,tt0038787,12106,Notorious,1946-08-15,24464742.0,2000000,102.0,en,7.8,345.0,,Notorious woman of affairs... Adventurous man of the world
4174,tt0038109,2302,Spellbound,1945-12-28,7000000.0,1500000,111.0,en,7.3,166.0,,The maddest love that ever possessed a woman.
381,tt0048728,10449,To Catch a Thief,1955-08-03,8750000.0,2500000,106.0,en,7.1,299.0,,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
1859,tt0031725,30020,Ninotchka,1939-10-06,2279000.0,1365000,110.0,en,7.3,77.0,,Greta Garbo laughs!
1939,tt0037008,887,Laura,1944-10-11,2000000.0,1020000,88.0,en,7.6,173.0,,The story of a love that became the most fearful thing that ever happened to a woman!
3598,tt0029162,10688,Lost Horizon,1937-09-01,0.0,4000000,97.0,en,6.8,42.0,,At Last ! . . . The Masterpiece Of America's Foremost Film Genius Blazes To The Screen !
3080,tt0027125,90762,Top Hat,1935-09-06,3202000.0,609000,101.0,en,7.4,62.0,,They're Dancing Cheek-To-Cheek Again!
198,tt0035446,281,To Be or Not to Be,1942-03-05,0.0,0,99.0,en,7.7,119.0,,
220,tt0048028,18256,East of Eden,1955-03-09,5.0,1,115.0,en,7.5,163.0,,Of what a girl did . . . what a boy did ... of ecstasy and revenge!
3529,tt0025878,11027,The Thin Man,1934-05-25,1423000.0,226408,93.0,en,7.4,97.0,,A laugh tops every thrilling moment!
3085,tt0032599,77010,His Girl Friday,1940-01-18,0.0,0,92.0,en,7.5,171.0,,She learned about men from him!
2897,tt0048960,5622,Around the World in Eighty Days,1956-10-17,42000000.0,6000000,167.0,en,6.5,85.0,,"It's a wonderful world, if you'll only take the time to go around it!"
1585,tt0038650,65046,It's a Wonderful Life,1946-12-20,9644124.0,3180000,130.0,en,8.0,1103.0,,It's a wonderful laugh! It's a wonderful love!
3083,tt0031679,99,Mr. Smith Goes to Washington,1939-10-19,9600000.0,1500000,129.0,en,7.9,245.0,,"Romance, drama, laughter and heartbreak... created out of the very heart and soil of America!"
900,tt0029947,2769,Bringing Up Baby,1938-02-18,0.0,1073000,102.0,en,7.6,201.0,,"And so begins the hilarious adventure of Professor David Huxley and Miss Susan Vance, a flutter-brained vixen with love in her heart!"
26378,tt0032022,43751,They Made Me a Criminal,1939-01-28,0.0,0,92.0,en,5.6,8.0,,Sensational Human Drama!
260,tt0026029,11,The 39 Steps,1935-06-01,0.0,0,86.0,en,7.4,217.0,,Handcuffed to the girl who double-crossed him
488,tt0043265,1413,The African Queen,1951-12-03,10750000.0,1300000,105.0,en,7.4,232.0,,The greatest adventure a man ever lived...with a woman!
261,tt0051459,9587,Cat on a Hot Tin Roof,1958-02-17,17570324.0,3000000,108.0,en,7.6,168.0,,Just one pillow on her bed ... and just one desire in her heart!
125587,tt0114007,140032,Nothing Personal,1996-10-18,0.0,0,83.0,en,4.0,1.0,,
890,tt0114354,253632,Brother of Sleep,1995-09-08,0.0,0,127.0,de,6.8,6.0,,
1770,tt0117039,2923,Michael Collins,1996-10-25,16900000.0,28000000,132.0,en,6.8,98.0,,"Ireland, 1916. His Dreams Inspired Hope. His Words Ignited Passion. His Courage Forged A Nation's Destiny."
2033,tt0116635,10957,Infinity,1996-10-04,0.0,0,119.0,en,0.0,0.0,,
25739,tt0083587,42510,L'associé,1979-08-22,0.0,0,94.0,en,6.0,3.0,,
161806,tt0116167,273302,Ed's Next Move,1996-10-18,0.0,0,88.0,en,3.0,1.0,,It's the hardest move a guy has to make.
6346,tt0115862,42017,The Chamber,1996-10-11,22540359.0,50000000,113.0,en,5.9,62.0,,
6878,tt0107131,49475,Homeward Bound: The Incredible Journey,1993-02-03,0.0,0,84.0,en,6.6,218.0,,
173,tt0046672,9482,"20,000 Leagues Under the Sea",1954-12-23,28200000.0,5000000,127.0,en,6.9,160.0,,The mightiest motion picture of them all!
864,tt0106611,132641,Cool Runnings,1993-09-30,154864401.0,14000000,98.0,en,6.8,510.0,,One dream. Four Jamaicans. Twenty below zero.
8367,tt0102798,24190,Robin Hood: Prince of Thieves,1991-06-14,390493908.0,48000000,143.0,en,6.6,937.0,,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law."
433,tt0058331,18658,Mary Poppins,1964-08-27,102272727.0,6000000,139.0,en,7.4,1217.0,,It's supercalifragilisticexpialidocious!
562,tt0095016,11446,Die Hard,1988-07-15,140767956.0,28000000,131.0,en,7.5,4005.0,,40 Stories. Twelve Terrorists. One Cop.
454,tt0117509,37233,Romeo + Juliet,1996-10-31,147298761.0,14500000,120.0,en,6.7,1406.0,http://www.romeoandjuliet.com/,My only love sprung from my only hate.
819,tt0117665,69895,Sleepers,1996-10-18,165615285.0,44000000,147.0,en,7.3,729.0,,When friendship runs deeper than blood.
1834,tt0037101,29193,"Murder, My Sweet",1944-12-09,0.0,0,95.0,en,7.2,48.0,,An Original Philip Marlowe Mystery
26282,tt0044863,760,Macao,1952-04-30,0.0,0,81.0,en,5.6,8.0,,"A sultry chanteuse, a hunk on the lam and a fortune in stolen gems"
252,tt0067992,11777,Willy Wonka & the Chocolate Factory,1971-06-29,4000000.0,3000000,100.0,en,7.4,826.0,,It's Scrumdiddlyumptious!
623,tt0095159,123505,A Fish Called Wanda,1988-07-15,62493712.0,7500000,108.0,en,7.1,576.0,,"A tale of murder, lust, greed, revenge, and seafood."
583,tt0079470,25403,Life of Brian,1979-08-17,20045115.0,4000000,94.0,en,7.7,1230.0,,He wasn't the messiah. He was a very naughty boy.
475,tt0061418,7984,Bonnie and Clyde,1967-07-18,50700000.0,2500000,111.0,en,7.6,384.0,,They’re young… they’re in love… and they kill people.
521,tt0046912,2088,Dial M for Murder,1954-05-29,3000000.0,1400000,104.0,en,7.9,539.0,,If a woman answers...hang on for dear life!
88,tt0092890,13997,Dirty Dancing,1987-08-21,213954274.0,6000000,100.0,en,7.1,1371.0,http://lionsgateathome.com/dirty-dancing,Have the time of your life.
500,tt0105236,788,Reservoir Dogs,1992-09-02,14661007.0,1200000,99.0,en,8.1,3821.0,,Every dog has his day.
792,tt0091763,42005,Platoon,1986-12-18,138530565.0,6000000,120.0,en,7.5,1236.0,,The first casualty of war is innocence.
8491,tt0098627,15794,Weekend at Bernie's,1989-07-05,30218387.0,6500000,97.0,en,6.4,255.0,,"Bernie may be dead, but he's still the life of the party!"
402,tt0103772,203119,Basic Instinct,1992-03-20,352927224.0,49000000,127.0,en,6.5,869.0,https://www.sonymoviechannel.com/movies/basic-instinct,A brutal murder. A brilliant killer. A cop who can't resist the danger.
601,tt0083866,59146,E.T. the Extra-Terrestrial,1982-04-03,792965326.0,10500000,115.0,en,7.3,3359.0,http://www.et20.com/,He is afraid. He is alone. He is three million light years from home.
67365,tt0117577,17097,The Search for One-eye Jimmy,1994-11-14,0.0,0,80.0,en,6.3,4.0,,
25842,tt0029992,23101,A Christmas Carol,1938-12-16,0.0,0,69.0,en,7.0,34.0,,"Greater than ""David Copperfield"" !"
2119,tt0099371,9980,Days of Thunder,1990-06-27,157920733.0,60000000,107.0,en,5.9,359.0,,You can't stop the thunder.
744,tt0092099,124613,Top Gun,1986-05-16,356830601.0,15000000,110.0,en,6.7,1736.0,,Up there with the best of the best.
136311,tt0115531,32195,American Strays,1996-09-12,1910.0,0,97.0,en,6.8,5.0,,Love 'em or Kill 'em.
702,tt0044081,753,A Streetcar Named Desire,1951-09-18,8000000.0,1800000,125.0,en,7.6,291.0,,"...Blanche, who wanted so much to stay a lady..."
25750,tt0115885,992,Children of the Corn IV: The Gathering,1996-10-08,0.0,0,85.0,en,4.6,41.0,,In a sleepy midwestern town... A horrifying evil is about to rise again!
102461,tt0113057,278111,A Single Girl,1995-05-29,0.0,0,90.0,fr,6.8,8.0,,
1630,tt0117318,0,The People vs. Larry Flynt,1996-10-12,20300385.0,36000000,129.0,en,6.8,257.0,,"You may not like what he does, but are you prepared to give up his right to do it?"
124837,tt0117320,149468,A Perfect Candidate,1996-06-19,0.0,0,105.0,en,5.3,2.0,,"In the Voting Booth, No One Can Hear You Scream"
2756,tt0096754,23599,The Abyss,1989-08-09,90000098.0,70000000,139.0,en,7.1,822.0,,"There's everything you've ever known about adventure, and then there's The Abyss."
790,tt0080749,81949,The Fog,1980-02-08,21378361.0,1000000,89.0,en,6.4,318.0,http://www.theofficialjohncarpenter.com/the-fog/,Lock your doors. Bolt your windows. There's something in THE FOG!
1103,tt0082340,221,Escape from New York,1981-05-22,50244700.0,6000000,99.0,en,6.9,720.0,http://www.theofficialjohncarpenter.com/escape-from-new-york/,1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.
4480,tt0091288,9599,Jean de Florette,1986-08-27,0.0,4940939,120.0,fr,7.6,113.0,,
4481,tt0091480,94440,Manon of the Spring,1986-11-19,0.0,0,120.0,fr,7.8,103.0,,
49688,tt0107274,13210,Johnny 100 Pesos,1993-01-01,0.0,0,90.0,es,6.3,3.0,,
762,tt0071853,9879,Monty Python and the Holy Grail,1975-03-13,5028948.0,400000,91.0,en,7.8,1742.0,http://www.sonypictures.com/cthe/montypython/,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.
124829,tt0116886,43045,The Line King: The Al Hirschfeld Story,1996-09-27,0.0,0,86.0,en,0.0,0.0,,
531,tt0108598,11236,The Wrong Trousers,1993-12-17,0.0,0,30.0,en,7.6,266.0,http://www.wallaceandgromit.com/films/the-wrong-trousers,Winner of the 1993 Academy Award for Best Animated Short.
4483,tt0084589,18509,The Return of Martin Guerre,1982-05-12,0.0,0,122.0,fr,6.7,22.0,,
26167,tt0040723,66043,Raw Deal,1948-05-26,0.0,0,79.0,en,7.2,19.0,,Bullets!  Women! -- Can't Hold a Man Like That!
26174,tt0039881,42701,T-Men,1947-12-15,0.0,0,92.0,en,6.4,15.0,,Terrific... and true!
659,tt0078875,10363,The Tin Drum,1979-05-02,0.0,0,142.0,de,7.0,93.0,,"A savage, sweeping epic of society in chaos."
30892,tt0069198,1853,The Ruling Class,1972-09-13,0.0,0,154.0,en,6.8,29.0,,
7452,tt0097108,54807,"The Cook, the Thief, His Wife & Her Lover",1989-09-10,0.0,0,125.0,en,7.3,137.0,,Lust...Murder...Dessert. Bon Appetit!
892,tt0101700,44705,Delicatessen,1991-04-17,1794187.0,4000000,99.0,fr,7.4,320.0,,A futuristic comic feast.
1600,tt0101765,38295,The Double Life of Veronique,1991-05-15,1999955.0,0,97.0,fr,7.3,154.0,,"Each of us is matched somewhere in the world, by our exact double - someone who shares our thoughts and dreams"
26561,tt0101811,30069,Enchanted April,1991-11-06,13200170.0,0,89.0,en,6.9,25.0,,"It's April in Italy, and anything can happen...even love."
975,tt0050825,76464,Paths of Glory,1957-09-18,0.0,935000,88.0,en,8.2,565.0,,It explodes in the no-man's land no picture ever dared cross before!
409,tt0116209,19092,The English Patient,1996-11-14,231976425.0,27000000,162.0,en,7.0,559.0,,"In love, there are no boundaries."
1412,tt0098724,58102,"Sex, Lies, and Videotape",1989-08-18,0.0,1200000,100.0,en,6.7,188.0,,
2469,tt0101026,10013,Tie Me Up! Tie Me Down!,1989-12-12,0.0,0,111.0,es,7.0,102.0,,A love story... With strings attached!
31225,tt0100332,7214,Paris is Burning,1990-03-13,3779620.0,500000,71.0,en,8.2,67.0,,Having a ball... Wish you were here.
510,tt0073486,8291,One Flew Over the Cuckoo's Nest,1975-11-18,108981275.0,3000000,133.0,en,8.3,3001.0,,"If he's crazy, what does that make you?"
1891,tt0080684,40961,The Empire Strikes Back,1980-05-17,538400000.0,18000000,124.0,en,8.2,5998.0,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,The Adventure Continues...
2493,tt0093779,9524,The Princess Bride,1987-09-18,30857814.0,16000000,98.0,en,7.6,1518.0,,It's as real as the feelings you feel.
85,tt0082971,8447,Raiders of the Lost Ark,1981-06-12,389925971.0,18000000,115.0,en,7.7,3949.0,http://www.indianajones.com,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.
68,tt0088846,4482,Brazil,1985-02-20,0.0,15000000,132.0,en,7.6,877.0,,It's only a state of mind.
679,tt0090605,221917,Aliens,1986-07-18,183316455.0,18500000,137.0,en,7.7,3282.0,,This Time It's War
429,tt0060196,26391,"The Good, the Bad and the Ugly",1966-12-23,6000000.0,1200000,161.0,it,8.1,2371.0,"http://www.mgm.com/#/our-titles/766/The-Good,-the-Bad-and-the-Ugly",For three men the Civil War wasn't hell. It was practice.
389,tt0050083,41580,12 Angry Men,1957-03-25,1000000.0,350000,96.0,en,8.2,2130.0,,Life is in their hands. Death is on their minds.
947,tt0056172,13562,Lawrence of Arabia,1962-12-10,69995385.0,15000000,216.0,en,7.8,870.0,,
185,tt0066921,1642,A Clockwork Orange,1971-12-18,26589000.0,2200000,136.0,en,8.0,3432.0,,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven."
595,tt0056592,10020,To Kill a Mockingbird,1962-12-25,13129846.0,2000000,129.0,en,7.9,676.0,,
28,tt0078788,17015,Apocalypse Now,1979-08-15,89460381.0,31500000,153.0,en,8.0,2112.0,http://www.apocalypsenow.com,This is the end...
335,tt0064116,36141,Once Upon a Time in the West,1968-12-21,5321508.0,5000000,175.0,it,8.1,1160.0,,There were three men in her life. One to take her... one to love her... and one to kill her.
1892,tt0086190,1965,Return of the Jedi,1983-05-23,572700000.0,32350000,135.0,en,7.9,4763.0,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,The Empire Falls...
144,tt0093191,16388,Wings of Desire,1987-01-01,3200000.0,2500000,128.0,de,7.5,256.0,http://www.wim-wenders.com/movies/movies_spec/wingsofdesire/wingsofdesire.htm,There are angels on the streets of Berlin.
